# Y X drop drop_diff a0 a1
2.058823529411764941e+00 7.352941176470588758e-01 -8.348496410404138146e-05 -7.353776026111629172e-01 4.925855512293909610e-01 4.788160052586352688e-01
2.205882352941176627e+00 7.352941176470588758e-01 -5.762062401286627278e-04 -7.358703238871875385e-01 5.027912164065388989e-01 4.678832530303619341e-01
2.352941176470588314e+00 7.352941176470588758e-01 -5.497974798791549489e-04 -7.358439151269380307e-01 5.100141884336645282e-01 4.589945571613586184e-01
2.500000000000000000e+00 7.352941176470588758e-01 8.206127457224265953e-04 -7.344735049013364492e-01 5.138617914031577971e-01 4.524677362906713851e-01
2.647058823529411686e+00 7.352941176470588758e-01 -6.431295861544228387e-04 -7.359372472332132986e-01 5.134703878209507799e-01 4.491358929517295095e-01
2.794117647058823817e+00 7.352941176470588758e-01 -1.355972042564879132e-04 -7.354297148513153637e-01 5.087533008874701723e-01 4.489061416111681524e-01
2.941176470588235503e+00 7.352941176470588758e-01 -8.012293752515109446e-04 -7.360953470223103867e-01 4.991990052748812579e-01 4.522175608511314615e-01
3.088235294117647189e+00 7.352941176470588758e-01 -4.581006206927362712e-05 -7.353399277091281494e-01 4.843445735025574961e-01 4.593057796952962901e-01
3.235294117647058876e+00 7.352941176470588758e-01 1.604351951223215167e-05 -7.352780741275466436e-01 4.644039147393133615e-01 4.699575364317128412e-01
3.382352941176470562e+00 7.352941176470588758e-01 6.867959044891680520e-04 -7.346073217425697077e-01 4.394193208817852581e-01 4.840061864058946006e-01
3.529411764705882248e+00 7.352941176470588758e-01 -5.947142659612492110e-04 -7.358888319130201250e-01 4.096624517624094519e-01 5.014278398403592130e-01
3.676470588235294379e+00 7.352941176470588758e-01 -3.414037230347055640e-04 -7.356355213700935813e-01 3.755124355927226820e-01 5.219930668883818736e-01
3.823529411764706065e+00 7.352941176470588758e-01 -5.889990795640009935e-04 -7.358831167266228768e-01 3.387180069409183036e-01 5.445256079293941953e-01
3.970588235294117752e+00 7.352941176470588758e-01 -5.610064063055197892e-04 -7.358551240533643956e-01 3.002333187496525335e-01 5.685726829848984920e-01
4.117647058823529882e+00 7.352941176470588758e-01 6.609047010102120367e-04 -7.346332129460486637e-01 2.616190321556823850e-01 5.936794694101987790e-01
4.264705882352941124e+00 7.352941176470588758e-01 -6.243841038506836583e-04 -7.359185017509095594e-01 2.243613525251201279e-01 6.189901457733758550e-01
4.411764705882353255e+00 7.352941176470588758e-01 -4.579428870976620658e-05 -7.353399119357686420e-01 1.894476457365980027e-01 6.441211927442210827e-01
4.558823529411764497e+00 7.352941176470588758e-01 -1.036903768695029981e-03 -7.363310214157539058e-01 1.579188419760177431e-01 6.687084605475427379e-01
4.705882352941176627e+00 7.352941176470588758e-01 5.922526763413316075e-04 -7.347018649707175442e-01 1.303976625481495233e-01 6.920906983927859191e-01
4.852941176470588758e+00 7.352941176470588758e-01 3.164989883128743742e-04 -7.349776186587460014e-01 1.069221133339519070e-01 7.143890292247709883e-01
5.000000000000000000e+00 7.352941176470588758e-01 -8.010923791168522712e-05 -7.353742268849705610e-01 8.739466188914994660e-02 7.353893951079283342e-01
0.000000000000000000e+00 8.823529411764705621e-01 -7.719155314551695568e-04 -8.831248567079257317e-01 2.208510585404674931e-01 3.998895750174109587e-01
1.470588235294117696e-01 8.823529411764705621e-01 -1.501897602218527084e-05 -8.823679601524927474e-01 2.490207089347812042e-01 4.471822642049946839e-01
2.941176470588235392e-01 8.823529411764705621e-01 2.324160279318920885e-04 -8.821205251485386700e-01 2.752648098381428876e-01 4.861619715992971380e-01
4.411764705882352811e-01 8.823529411764705621e-01 -1.385078016530538747e-03 -8.837380191930011009e-01 2.991413707276119882e-01 5.156082919904593220e-01
5.882352941176470784e-01 8.823529411764705621e-01 -1.871918796834126653e-04 -8.825401330561539748e-01 3.207325924242306892e-01 5.361737550044037848e-01
7.352941176470588758e-01 8.823529411764705621e-01 -3.253615212748250940e-04 -8.826783026977453872e-01 3.409070549995331656e-01 5.482700575697923018e-01
8.823529411764705621e-01 8.823529411764705621e-01 -9.480707438802582487e-05 -8.824477482508585879e-01 3.592587425698628989e-01 5.540653192438508290e-01
1.029411764705882470e+00 8.823529411764705621e-01 5.823547068981582697e-04 -8.817705864695724038e-01 3.772350225164610715e-01 5.539440110768789616e-01
1.176470588235294157e+00 8.823529411764705621e-01 -1.620533815986924253e-04 -8.825149945580692545e-01 3.945326596927768437e-01 5.495937449172094702e-01
1.323529411764705843e+00 8.823529411764705621e-01 -8.141618370860470577e-05 -8.824343573601791668e-01 4.112372867600131987e-01 5.421647470421667725e-01
1.470588235294117752e+00 8.823529411764705621e-01 -5.498781157555754362e-04 -8.829028192922261375e-01 4.266973811837710961e-01 5.332667492262311848e-01
1.617647058823529438e+00 8.823529411764705621e-01 -2.074465152794857659e-04 -8.825603876917500479e-01 4.416788702291904456e-01 5.227517835085871978e-01
1.764705882352941124e+00 8.823529411764705621e-01 -1.298006929695283418e-04 -8.824827418694400905e-01 4.551700244707244658e-01 5.120723183474407136e-01
1.911764705882353033e+00 8.823529411764705621e-01 -8.625222459435200051e-05 -8.824391934010649141e-01 4.669784301475405908e-01 5.017855226003054003e-01
2.058823529411764941e+00 8.823529411764705621e-01 -6.803284688094990429e-05 -8.824209740233515120e-01 4.764676852757362968e-01 4.926819244151654509e-01
2.205882352941176627e+00 8.823529411764705621e-01 -1.231092137563116751e-03 -8.835840333140336789e-01 4.835011285771028122e-01 4.849946072588586232e-01
2.352941176470588314e+00 8.823529411764705621e-01 -1.940249439762453676e-04 -8.825469661204468075e-01 4.872515375640630308e-01 4.795840113205718791e-01
2.500000000000000000e+00 8.823529411764705621e-01 1.464232412184962584e-04 -8.822065179352520659e-01 4.874378963703217549e-01 4.767474007559135418e-01
2.647058823529411686e+00 8.823529411764705621e-01 -5.727778631992030967e-05 -8.824102189627904824e-01 4.834837712161915158e-01 4.769447169647236806e-01
2.794117647058823817e+00 8.823529411764705621e-01 9.862031127518822160e-04 -8.813667380637186799e-01 4.751529112270560518e-01 4.803659399646687533e-01
2.941176470588235503e+00 8.823529411764705621e-01 -1.464715187513565553e-04 -8.824994126952219187e-01 4.621078682819053651e-01 4.871973411677143484e-01
3.088235294117647189e+00 8.823529411764705621e-01 6.093946955816331723e-04 -8.817435464808889289e-01 4.443407663583244238e-01 4.973808130642302094e-01
3.235294117647058876e+00 8.823529411764705621e-01 1.140558934507041045e-04 -8.822388852830198580e-01 4.216237663482281239e-01 5.111525409244048745e-01
3.382352941176470562e+00 8.823529411764705621e-01 -1.016891239248973733e-03 -8.833698324157195358e-01 3.943348678002388530e-01 5.281910140686157940e-01
3.529411764705882248e+00 8.823529411764705621e-01 -6.650852591234546196e-04 -8.830180264355940167e-01 3.632045470007351784e-01 5.479996762126777554e-01
3.676470588235294379e+00 8.823529411764705621e-01 -1.794292152681453700e-04 -8.825323703917387075e-01 3.289591906803558397e-01 5.702311721851577309e-01
3.823529411764706065e+00 8.823529411764705621e-01 1.447462892334439033e-04 -8.822081948872371182e-01 2.931724273339574305e-01 5.937823764674158289e-01
3.970588235294117752e+00 8.823529411764705621e-01 3.799267923194626917e-04 -8.819730143841510994e-01 2.565845807783358468e-01 6.184461860816267142e-01
4.117647058823529882e+00 8.823529411764705621e-01 -7.132000272331850965e-04 -8.830661412037037472e-01 2.208364977037715060e-01 6.435036292717625228e-01
4.264705882352941124e+00 8.823529411764705621e-01 4.971112717897518962e-04 -8.818558299046808102e-01 1.873191782343285594e-01 6.681125549756985471e-01
4.411764705882353255e+00 8.823529411764705621e-01 -3.941814674384147565e-04 -8.827471226439089769e-01 1.567935841828583532e-01 6.918952646703293574e-01
4.558823529411764497e+00 8.823529411764705621e-01 -4.184269128260087456e-04 -8.827713680892965709e-01 1.296784109607032331e-01 7.147917313269583905e-01
4.705882352941176627e+00 8.823529411764705621e-01 4.171019924759100661e-04 -8.819358391839946520e-01 1.064400085935887086e-01 7.362898732808659252e-01
4.852941176470588758e+00 8.823529411764705621e-01 -3.557041071144961819e-04 -8.827086452835850583e-01 8.685322151433283455e-02 7.563878774801192639e-01
5.000000000000000000e+00 8.823529411764705621e-01 -1.079456494152308821e-03 -8.834323976706228709e-01 7.080201733541123532e-02 7.748275015769245933e-01
0.000000000000000000e+00 1.029411764705882470e+00 -4.808649209737669850e-04 -1.029892629626856237e+00 2.169579280967292856e-01 4.033017282678814652e-01
1.470588235294117696e-01 1.029411764705882470e+00 -2.351515087473110555e-04 -1.029646916214629782e+00 2.441903626792658877e-01 4.488414172370332467e-01
2.941176470588235392e-01 1.029411764705882470e+00 -2.122476175774323792e-04 -1.029624012323459903e+00 2.690476440788645007e-01 4.868240635349660450e-01
4.411764705882352811e-01 1.029411764705882470e+00 -2.397735673944634271e-04 -1.029651538273276934e+00 2.918936280410987516e-01 5.159506303354531864e-01
5.882352941176470784e-01 1.029411764705882470e+00 -7.174037597235116692e-04 -1.030129168465605982e+00 3.127103673843587006e-01 5.366561553723572242e-01
7.352941176470588758e-01 1.029411764705882470e+00 -7.250959386539967966e-05 -1.029484274299747870e+00 3.315646621307454245e-01 5.499794185670597857e-01
8.823529411764705621e-01 1.029411764705882470e+00 -5.026587594902931500e-04 -1.029914423465372764e+00 3.492649172493524357e-01 5.568410206434530885e-01
1.029411764705882470e+00 1.029411764705882470e+00 -5.622083813032752175e-04 -1.029973973087185746e+00 3.652377958841748207e-01 5.592853267941187978e-01
1.176470588235294157e+00 1.029411764705882470e+00 4.864437747862382366e-04 -1.028925320931096232e+00 3.806376244575692125e-01 5.575037000545730592e-01
1.323529411764705843e+00 1.029411764705882470e+00 6.730401675481001433e-04 -1.028738724538334370e+00 3.949741285856410156e-01 5.531198338043179508e-01
1.470588235294117752e+00 1.029411764705882470e+00 -1.035410713214890421e-03 -1.030447175419097361e+00 4.085795340710062229e-01 5.466068285320162534e-01
1.617647058823529438e+00 1.029411764705882470e+00 -8.621489055982145544e-05 -1.029497979596442292e+00 4.205467205665374686e-01 5.395842557551326912e-01
1.764705882352941124e+00 1.029411764705882470e+00 -5.968424135485150828e-04 -1.030008607119430986e+00 4.309209048763115169e-01 5.324309755114987608e-01
1.911764705882353033e+00 1.029411764705882470e+00 8.932700644790347866e-04 -1.028518494641403436e+00 4.393681232663760317e-01 5.257656180465946072e-01
2.058823529411764941e+00 1.029411764705882470e+00 -1.679040021039135411e-03 -1.031090804726921606e+00 4.456342688937255936e-01 5.200896204571905379e-01
2.205882352941176627e+00 1.029411764705882470e+00 -1.830743058275352553e-04 -1.029594839011710006e+00 4.489598063001028483e-01 5.162935430446610185e-01
2.352941176470588314e+00 1.029411764705882470e+00 4.332580315669076754e-05 -1.029368438902725780e+00 4.492051794800276387e-01 5.144952087580554334e-01
2.500000000000000000e+00 1.029411764705882470e+00 -5.754237117878702179e-04 -1.029987188417670341e+00 4.456916314248073330e-01 5.154242713864897185e-01
2.647058823529411686e+00 1.029411764705882470e+00 -1.705897298778236149e-04 -1.029582354435760294e+00 4.380141091935069730e-01 5.194485580003308511e-01
2.794117647058823817e+00 1.029411764705882470e+00 -2.589459182107400892e-04 -1.029670710624093211e+00 4.266557100802431668e-01 5.260555416996495204e-01
2.941176470588235503e+00 1.029411764705882470e+00 -2.145010777701017446e-04 -1.029626265783652572e+00 4.104067574639501115e-01 5.363183793147903167e-01
3.088235294117647189e+00 1.029411764705882470e+00 -2.300665652943401085e-05 -1.029434771362411905e+00 3.898579942918858343e-01 5.497081369128852257e-01
3.235294117647058876e+00 1.029411764705882470e+00 7.208118491313086906e-04 -1.028690952856751162e+00 3.653516495167090650e-01 5.659383565955727891e-01
3.382352941176470562e+00 1.029411764705882470e+00 -2.009560229905282824e-04 -1.029612720728872999e+00 3.373698045885546448e-01 5.846290089374736043e-01
3.529411764705882248e+00 1.029411764705882470e+00 -2.324440617718082081e-05 -1.029435009112059651e+00 3.065644478182509847e-01 6.055874447382653125e-01
3.676470588235294379e+00 1.029411764705882470e+00 -6.706038813752979166e-04 -1.030082368587257768e+00 2.739425400560009938e-01 6.278869544186331808e-01
3.823529411764706065e+00 1.029411764705882470e+00 -6.384889153907558068e-04 -1.030050253621273226e+00 2.406322612021914442e-01 6.513619912839554438e-01
3.970588235294117752e+00 1.029411764705882470e+00 -5.158163137524152120e-04 -1.029927581019634886e+00 2.080083135309506448e-01 6.747291007444499167e-01
4.117647058823529882e+00 1.029411764705882470e+00 -6.744424688538419588e-04 -1.030086207174736312e+00 1.770325191927848152e-01 6.976971269442739931e-01
4.264705882352941124e+00 1.029411764705882470e+00 6.135337464623358272e-04 -1.028798230959420135e+00 1.485329548374141329e-01 7.201366826551729439e-01
4.411764705882353255e+00 1.029411764705882470e+00 1.018563105192660245e-03 -1.028393201600689810e+00 1.233352676744337434e-01 7.410847480966603618e-01
4.558823529411764497e+00 1.029411764705882470e+00 -7.273166830896737878e-04 -1.030139081388972144e+00 1.012967034996720000e-01 7.608852659796289108e-01
4.705882352941176627e+00 1.029411764705882470e+00 -3.632511006679273180e-05 -1.029448089815949263e+00 8.276210626396870995e-02 7.791847858134763882e-01
4.852941176470588758e+00 1.029411764705882470e+00 -4.367811406940091956e-04 -1.029848545846576480e+00 6.749246546504349131e-02 7.956004650113505106e-01
5.000000000000000000e+00 1.029411764705882470e+00 -5.118989484897973341e-05 -1.029462954600731450e+00 5.497956324324716065e-02 8.105452582603130951e-01
0.000000000000000000e+00 1.176470588235294157e+00 2.533941670761485909e-04 -1.176217194068218008e+00 2.086646016774633683e-01 4.102362257210611651e-01
1.470588235294117696e-01 1.176470588235294157e+00 4.011305778102158826e-04 -1.176069457657483941e+00 2.336411769877781708e-01 4.549913824650339556e-01
2.941176470588235392e-01 1.176470588235294157e+00 -7.685707649778272810e-04 -1.177239159000271984e+00 2.565493319780356440e-01 4.924145876321879278e-01
4.411764705882352811e-01 1.176470588235294157e+00 1.326635240188611675e-04 -1.176337924711275296e+00 2.774765940506210282e-01 5.217166698756788845e-01
5.882352941176470784e-01 1.176470588235294157e+00 1.733183237728752601e-04 -1.176297269911521282e+00 2.962521653729954241e-01 5.437625089356404873e-01
7.352941176470588758e-01 1.176470588235294157e+00 1.286131302984383495e-04 -1.176341975104995718e+00 3.131787364808746310e-01 5.589451765069887168e-01
8.823529411764705621e-01 1.176470588235294157e+00 -4.436771741578304784e-05 -1.176514955952709940e+00 3.286782854878045890e-01 5.683387215710491436e-01
1.029411764705882470e+00 1.176470588235294157e+00 -1.429827731034283289e-04 -1.176613571008397585e+00 3.426280352214057801e-01 5.733277588002660963e-01
1.176470588235294157e+00 1.176470588235294157e+00 6.056940336744975895e-04 -1.175864894201619659e+00 3.555110143303747972e-01 5.747448732353328538e-01
1.323529411764705843e+00 1.176470588235294157e+00 4.973021173277913931e-04 -1.175973286117966365e+00 3.673771398670244159e-01 5.735116559012809478e-01
1.470588235294117752e+00 1.176470588235294157e+00 -1.191621920410668167e-03 -1.177662210155704825e+00 3.776490583713802973e-01 5.709927520317190641e-01
1.617647058823529438e+00 1.176470588235294157e+00 -1.470516854411574315e-04 -1.176617639920735314e+00 3.862704463221579565e-01 5.678816404476768609e-01
1.764705882352941124e+00 1.176470588235294157e+00 9.309175650740186825e-05 -1.176377496478786755e+00 3.932167185070569171e-01 5.646155363283197337e-01
1.911764705882353033e+00 1.176470588235294157e+00 -5.498815326996364661e-04 -1.177020469767993793e+00 3.978897700708403651e-01 5.621000375309112007e-01
2.058823529411764941e+00 1.176470588235294157e+00 -1.119838940752515555e-03 -1.177590427176046672e+00 4.003105598281850308e-01 5.605962188714501693e-01
2.205882352941176627e+00 1.176470588235294157e+00 -5.341846107509429231e-04 -1.177004772846045100e+00 4.001224995845573673e-01 5.605269003290056506e-01
2.352941176470588314e+00 1.176470588235294157e+00 -4.955169714380147639e-04 -1.176966105206732172e+00 3.963667461640492107e-01 5.629527932553833880e-01
2.500000000000000000e+00 1.176470588235294157e+00 3.244267563102809504e-04 -1.176146161478983876e+00 3.892775784904068948e-01 5.676609493994284605e-01
