# X mode_0 mode_1
4.118236472945891791e+00 7.019291694750906530e-01 2.980708305249093470e-01
4.178356713426854441e+00 7.165253540454930015e-01 2.834746459545069985e-01
4.238476953907813538e+00 7.309684069279935859e-01 2.690315930720064697e-01
4.298597194388776188e+00 7.451761981161633130e-01 2.548238018838366314e-01
4.358717434869738838e+00 7.591482260387143466e-01 2.408517739612856257e-01
4.418837675350701488e+00 7.727703600500586134e-01 2.272296399499413311e-01
4.478957915831664138e+00 7.859775033600444605e-01 2.140224966399556783e-01
4.539078156312623236e+00 7.988699914311667705e-01 2.011300085688332850e-01
4.599198396793585886e+00 8.112991611632575095e-01 1.887008388367425460e-01
4.659318637274548536e+00 8.232620834969641699e-01 1.767379165030359411e-01
4.719438877755511186e+00 8.347142044036039987e-01 1.652857955963959735e-01
4.779559118236473836e+00 8.456773239521979679e-01 1.543226760478019766e-01
4.839679358717432933e+00 8.561509722906331943e-01 1.438490277093668612e-01
4.899799599198395583e+00 8.660609159598504636e-01 1.339390840401494531e-01
4.959919839679358233e+00 8.754981081110571051e-01 1.245018918889429366e-01
5.020040080160320883e+00 8.844114523788817461e-01 1.155885476211183649e-01
5.080160320641283533e+00 8.928007283792713800e-01 1.071992716207286062e-01
5.140280561122242631e+00 9.006667631789931905e-01 9.933323682100686502e-02
5.200400801603205281e+00 9.080457031955520009e-01 9.195429680444809628e-02
5.260521042084167931e+00 9.149549795647005102e-01 8.504502043529950372e-02
5.320641282565130581e+00 9.214166720359097118e-01 7.858332796409024656e-02
5.380761523046089678e+00 9.274332244840307604e-01 7.256677551596932285e-02
5.440881763527052328e+00 9.329995688696479661e-01 6.700043113035208941e-02
5.501002004008014978e+00 9.381820756810003159e-01 6.181792431899971185e-02
5.561122244488977628e+00 9.429885111121638630e-01 5.701148888783604679e-02
5.621242484969940278e+00 9.474431510876883955e-01 5.255684891231152123e-02
5.681362725450899376e+00 9.515337276304326464e-01 4.846627236956723567e-02
5.741482965931862026e+00 9.553322988106438540e-01 4.466770118935620149e-02
5.801603206412824676e+00 9.588134088679159950e-01 4.118659113208386624e-02
5.861723446893787326e+00 9.620161718358121172e-01 3.798382816418782726e-02
5.921843687374749976e+00 9.649857502001728538e-01 3.501424979982711849e-02
5.981963927855709073e+00 9.676962047772529329e-01 3.230379522274705317e-02
6.042084168336671723e+00 9.701921456792886866e-01 2.980785432071131336e-02
6.102204408817634373e+00 9.724801600267874990e-01 2.751983997321246975e-02
6.162324649298597024e+00 9.745781580543851907e-01 2.542184194561479538e-02
6.222444889779559674e+00 9.764953971729848359e-01 2.350460282701510514e-02
6.282565130260518771e+00 9.782579947871644643e-01 2.174200521283550444e-02
6.342685370741481421e+00 9.798718286175081005e-01 2.012817138249185442e-02
6.402805611222444071e+00 9.813525281194624972e-01 1.864747188053756527e-02
6.462925851703406721e+00 9.827073920041686783e-01 1.729260799583137373e-02
6.523046092184369371e+00 9.839437150402600141e-01 1.605628495974010736e-02
6.583166332665328468e+00 9.850806918845552707e-01 1.491930811544479700e-02
6.643286573146291119e+00 9.861242820186603142e-01 1.387571798133969622e-02
6.703406813627253769e+00 9.870747840310699628e-01 1.292521596892989670e-02
6.763527054108216419e+00 9.879455391935116904e-01 1.205446080648833566e-02
6.823647294589179069e+00 9.887441471519944347e-01 1.125585284800554448e-02
6.883767535070138166e+00 9.894757860584152409e-01 1.052421394158484930e-02
6.943887775551100816e+00 9.901451337965567756e-01 9.854866203443363171e-03
7.004008016032063466e+00 9.907600387642604423e-01 9.239961235739620193e-03
7.064128256513026116e+00 9.913227705300484693e-01 8.677229469951570559e-03
7.124248496993988766e+00 9.918381658505477372e-01 8.161834149452179554e-03
7.184368737474947864e+00 9.923107646821704986e-01 7.689235317829390404e-03
7.244488977955910514e+00 9.927441134331760342e-01 7.255886566824026537e-03
7.304609218436873164e+00 9.931437761615374837e-01 6.856223838462637693e-03
7.364729458917835814e+00 9.935070048776626361e-01 6.492995122337343918e-03
7.424849699398798464e+00 9.938418423986360439e-01 6.158157601363802545e-03
7.484969939879757561e+00 9.941473120686075138e-01 5.852687931392500965e-03
7.545090180360720211e+00 9.944302629136499982e-01 5.569737086349993080e-03
7.605210420841682861e+00 9.946872439671476940e-01 5.312756032852368471e-03
7.665330661322645511e+00 9.949249934964999875e-01 5.075006503500063652e-03
7.725450901803604609e+00 9.951418801560789618e-01 4.858119843920990534e-03
