# X mode_0 mode_1 mode_2 mode_3
-5.320641282565130581e+00 5.154217544223906175e-04 1.395811315138881410e-03 6.602111314809452347e-01 3.378776354494934520e-01
-5.260521042084167931e+00 5.062275630919842173e-04 1.352143846681072787e-03 6.608171285402867356e-01 3.373245000499402457e-01
-5.200400801603207057e+00 4.983532009035430326e-04 1.311150588330791712e-03 6.613361207423102961e-01 3.368543754684554248e-01
-5.140280561122244407e+00 4.912672196952635930e-04 1.272392200464995743e-03 6.619791990535238702e-01 3.362571415263158059e-01
-5.080160320641283533e+00 4.854471791322845426e-04 1.235715733075554114e-03 6.626346371450722028e-01 3.356441999427199341e-01
-5.020040080160320883e+00 4.804735599832726215e-04 1.200648525259423536e-03 6.633971278199823907e-01 3.349217500947749837e-01
-4.959919839679358233e+00 4.765474720788774707e-04 1.167714080059039294e-03 6.640807941251879454e-01 3.342749443226740169e-01
-4.899799599198397360e+00 4.737744271983402818e-04 1.137015329530920247e-03 6.648623057486419130e-01 3.335269044946287398e-01
-4.839679358717434710e+00 4.717480634639624622e-04 1.107723166897820345e-03 6.655647013047403249e-01 3.328558274648979465e-01
-4.779559118236473836e+00 4.707712198180005357e-04 1.079939924929193594e-03 6.664602146941461802e-01 3.319890741611065677e-01
-4.719438877755511186e+00 4.710387369127637868e-04 1.053821548288677405e-03 6.672827319963798853e-01 3.311924077184187354e-01
-4.659318637274550312e+00 4.720698375915751278e-04 1.029134143703519912e-03 6.681265711048882672e-01 3.303722249138165701e-01
-4.599198396793587662e+00 4.742907395503232035e-04 1.006113416107712625e-03 6.689973662633219575e-01 3.295222295810200097e-01
-4.539078156312625012e+00 4.774260035769691034e-04 9.844431007204126893e-04 6.699105388888063617e-01 3.286275920068961742e-01
-4.478957915831664138e+00 4.816892449505471392e-04 9.638986915354944831e-04 6.706900339119477028e-01 3.278643781515663824e-01
-4.418837675350701488e+00 4.871381938257361927e-04 9.446853078121247600e-04 6.715452022185939285e-01 3.270229742797682304e-01
